1	659.2	503.6	755.0	1	628.1	555.7	1007.0	1
2	658.6	501.3	755.0	1	630.4	555.6	1002.0	1
3	661.4	497.4	753.0	1	629.9	557.3	1001.0	1
4	661.3	502.0	760.0	1	623.3	565.4	1011.0	1
5	662.7	505.8	767.0	1	627.9	560.7	1011.0	1
6	663.2	503.7	775.0	1	623.8	565.2	1024.0	1
7	663.6	503.5	777.0	1	623.6	565.2	1029.0	1
8	666.3	511.3	794.0	1	620.1	562.4	1038.0	1
9	649.5	497.7	805.0	1	605.6	556.3	1056.0	1
10	647.7	499.1	817.0	1	604.7	545.2	1068.0	1
11	649.0	500.4	824.0	1	602.4	544.3	1082.0	1
12	648.3	502.9	839.0	1	603.6	547.6	1102.0	1
13	648.9	505.2	849.0	1	600.1	546.9	1116.0	1
14	648.0	504.8	864.0	1	596.8	551.5	1136.0	1
15	647.5	499.7	870.0	1	599.0	553.5	1154.0	1
16	650.0	503.7	884.0	1	596.3	556.0	1172.0	1
17	647.3	508.8	891.0	1	597.7	556.7	1187.0	1
18	647.0	508.7	894.0	1	599.5	556.8	1195.0	1
19	658.2	505.0	900.0	2	615.2	549.8	1214.0	1
20	661.7	503.9	901.0	2	616.2	545.9	1228.0	1
21	662.1	504.7	899.0	2	614.7	543.2	1237.0	1
22	659.7	511.5	905.0	2	613.7	544.2	1240.0	1
23	663.2	512.9	911.0	2	615.8	541.9	1251.0	1
24	662.1	508.7	913.0	2	618.2	545.4	1260.0	1
25	656.7	508.9	912.0	2	619.7	548.3	1263.0	1
26	666.8	512.2	932.0	2	628.9	550.8	1287.0	1
27	672.4	506.8	932.0	2	630.3	549.3	1284.0	1
28	667.6	499.6	928.0	2	630.4	549.6	1281.0	1
29	666.4	499.5	926.0	2	630.3	550.3	1288.0	1
30	666.3	498.3	935.0	2	627.3	551.5	1294.0	1
31	669.1	496.5	941.0	2	627.2	551.8	1300.0	1
32	672.7	497.7	943.0	2	624.5	549.2	1298.0	1
33	669.3	498.7	946.0	2	627.0	552.4	1308.0	1
34	669.0	501.7	952.0	2	626.5	556.1	1315.0	1
35	671.2	504.2	964.0	2	621.5	558.7	1325.0	1
36	675.2	514.9	970.0	2	620.9	561.1	1327.0	1
37	684.4	640.7	863.0	2	637.1	667.3	1204.0	1
38	0	0	0.0	0	0	0	0.0	0
39	0	0	0.0	0	0	0	0.0	0
40	0	0	0.0	0	0	0	0.0	0
41	0	0	0.0	0	0	0	0.0	0
42	620.2	623.5	772.0	0	599.3	603.4	1110.0	0
43	626.7	466.0	919.0	1	597.7	457.7	1282.0	1
44	623.4	367.5	983.0	1	596.4	358.5	1363.0	1
45	625.1	345.7	1003.0	1	584.6	334.6	1375.0	1
46	627.0	356.2	994.0	2	585.6	391.1	1332.0	1
47	628.5	355.0	994.0	2	587.9	403.6	1324.0	1
48	629.2	351.8	989.0	2	589.1	407.0	1319.0	1
49	628.5	344.3	983.0	2	590.7	414.7	1315.0	1
50	633.1	353.9	991.0	2	594.8	426.2	1317.0	1
51	658.0	512.4	993.0	2	625.0	556.9	1335.0	1
52	657.0	518.9	984.0	1	638.2	558.1	1318.0	1
53	657.9	513.3	983.0	1	629.9	558.2	1326.0	1
54	660.0	515.2	974.0	1	633.5	560.4	1314.0	1
55	659.1	515.3	971.0	1	636.0	559.3	1313.0	1
56	0	0	0	-1	0	0	0	-1
57	0	0	0	-1	0	0	0	-1
58	0	0	0	-1	0	0	0	-1
59	0	0	0	-1	0	0	0	-1
60	0	0	0	-1	0	0	0	-1
61	660.6	499.2	956.0	1	632.5	538.0	1256.0	1
62	662.3	501.3	958.0	1	632.3	538.6	1255.0	1
63	663.7	503.0	956.0	2	633.4	537.7	1257.0	1
64	398.1	610.1	921.0	2	403.0	681.7	1257.0	1
65	401.7	628.0	925.0	1	399.5	695.9	1259.0	1
66	411.1	623.7	918.0	1	398.4	697.5	1253.0	1
67	412.7	627.8	917.0	1	399.4	702.0	1249.0	1
68	417.1	629.8	921.0	1	397.5	705.4	1247.0	1
69	422.3	630.4	915.0	1	398.4	704.9	1247.0	1
70	424.5	631.4	917.0	1	398.7	707.7	1251.0	1
71	425.8	631.6	908.0	1	399.6	706.9	1250.0	1
72	426.5	631.9	903.0	1	399.7	702.1	1237.0	1
73	427.9	630.2	898.0	1	402.5	697.0	1230.0	1
74	429.6	631.8	894.0	1	405.1	704.6	1219.0	1
75	429.2	632.3	894.0	1	405.1	707.7	1230.0	1
76	585.8	538.1	915.0	2	581.7	568.3	1222.0	1
77	641.8	494.6	920.0	1	604.0	552.4	1218.0	1
78	638.3	497.0	924.0	1	596.4	553.4	1225.0	1
79	638.8	499.9	920.0	1	598.4	557.6	1224.0	1
80	640.2	499.9	922.0	1	601.7	556.0	1217.0	1
81	641.6	494.3	916.0	1	599.9	557.0	1223.0	1
82	644.0	496.9	923.0	1	594.9	558.9	1222.0	1
83	561.1	370.3	918.0	2	519.9	456.7	1206.0	1
84	563.1	371.1	922.0	1	517.6	459.9	1218.0	1
85	567.7	380.3	920.0	1	519.8	465.7	1219.0	1
86	570.6	379.0	926.0	1	520.6	467.6	1226.0	1
87	567.4	380.3	923.0	1	523.5	468.1	1212.0	1
88	564.8	380.7	918.0	1	520.0	467.3	1208.0	1
89	567.2	376.6	914.0	1	525.2	466.2	1205.0	1
90	566.0	378.5	909.0	1	522.2	465.5	1200.0	1
91	564.7	380.7	909.0	1	520.5	468.4	1195.0	1
92	561.8	381.6	902.0	1	523.4	469.8	1188.0	1
93	562.0	379.2	899.0	1	527.2	470.4	1184.0	1
94	570.4	382.9	891.0	2	533.8	472.0	1173.0	1
95	670.7	467.5	899.0	1	627.5	547.7	1179.0	1
96	670.1	473.6	889.0	1	623.9	552.0	1172.0	1
97	668.4	472.5	886.0	1	622.4	550.8	1164.0	1
98	673.3	469.3	888.0	1	623.7	548.7	1152.0	1
99	672.2	465.2	882.0	1	623.6	548.6	1143.0	1
100	671.5	468.5	877.0	1	617.1	553.3	1145.0	1
101	670.6	466.9	873.0	1	618.8	548.9	1135.0	1
102	664.5	504.0	872.0	1	615.8	571.7	1130.0	1
103	666.6	507.3	870.0	1	606.7	576.7	1136.0	1
104	668.9	504.8	867.0	1	604.3	576.9	1140.0	1
105	669.8	502.8	870.0	1	603.7	577.8	1139.0	1
106	672.0	503.0	872.0	1	609.3	572.5	1131.0	1
107	672.7	504.6	869.0	1	609.3	574.3	1133.0	1
