1	604.6	498.9	964.0	1	636.3	496.7	1053.0	1
2	606.0	493.6	973.0	1	642.6	504.1	1062.0	1
3	601.9	494.8	974.0	1	640.2	497.7	1070.0	1
4	595.9	507.1	974.0	1	643.5	506.1	1061.0	1
5	607.7	510.3	956.0	1	644.0	511.3	1046.0	1
6	601.7	503.3	925.0	1	646.7	519.3	1013.0	1
7	599.0	502.2	903.0	1	643.0	521.6	979.0	1
8	601.2	499.6	876.0	1	641.6	524.1	940.0	1
9	596.3	497.9	854.0	1	639.9	504.4	918.0	1
10	607.1	503.0	845.0	1	637.4	509.0	906.0	1
11	609.4	503.7	828.0	1	633.2	510.2	895.0	1
12	606.5	508.9	823.0	1	639.0	508.6	884.0	1
13	606.9	505.6	808.0	1	631.4	513.7	882.0	1
14	605.7	505.0	800.0	1	633.8	517.3	875.0	1
15	607.5	496.4	792.0	1	633.9	513.8	876.0	1
16	617.6	498.7	796.0	2	641.6	509.6	867.0	1
17	623.3	509.3	796.0	1	643.7	511.1	875.0	1
18	622.3	508.6	800.0	1	643.3	506.2	886.0	1
19	622.6	501.7	804.0	1	646.2	507.0	885.0	1
20	624.0	502.6	814.0	1	644.9	505.2	903.0	1
21	625.4	502.4	816.0	1	648.8	501.1	903.0	1
22	617.6	514.7	824.0	2	644.9	498.2	928.0	1
23	0	0	0.0	0	0	0	0.0	0
24	0	0	0.0	0	0	0	0.0	0
25	0	0	0.0	0	0	0	0.0	0
26	588.6	709.0	732.0	0	0	0	0.0	0
27	588.3	536.1	830.0	0	637.3	786.3	750.0	0
28	590.3	461.2	852.0	1	667.3	573.4	906.0	0
29	600.4	493.2	843.0	1	645.4	439.7	983.0	1
30	608.8	505.9	843.0	1	621.6	464.0	978.0	1
31	602.9	511.7	848.0	1	622.4	471.1	971.0	1
32	600.8	503.9	850.0	1	619.1	478.7	964.0	1
33	594.9	492.0	851.0	1	626.3	486.4	974.0	1
34	592.1	485.6	866.0	1	620.1	490.9	970.0	1
35	600.6	501.7	876.0	1	613.6	486.4	980.0	1
36	607.0	499.3	883.0	1	621.2	481.1	972.0	1
37	604.9	493.5	889.0	1	622.0	487.5	982.0	1
38	605.9	490.5	893.0	1	622.9	484.6	985.0	1
39	605.6	502.8	892.0	1	624.2	478.5	983.0	1
40	604.8	511.8	897.0	1	621.9	478.7	995.0	1
41	595.8	497.7	897.0	1	623.5	489.7	993.0	1
